participant_id;word;response;trial_order;response_order;rt;age;gender;other_languages
74172;patata;partken;1;response1;46128,90000009540;19;female;none
994381;patata;tuberich;2;response2;50128,69999998810;25;male;english
734905;patata;ptartarnel;4;response1;38242,29999995230;25;female;english
241058;patata;planktato;9;response2;19239,19999992850;20;female;english, spanish
671050;patata;kraffen;4;response1;21141,79999995230;19;male;none
979648;patata;frotton;3;response3;159849,59999990501;20;female;english
994381;patata;gharth;2;response3;50128,69999998810;25;male;english
748501;patata;tanshgeter;9;response3;40910,70000001790;19;male;english, russian
95325;patata;potergez;2;response3;173364,60000000001;21;female;english
979648;patata;catsoki;3;response1;159849,59999990501;20;female;english
74958;patata;kartoofen;3;response3;41864,20000028610;46;male;english, french
498518;patata;kinchter;9;response2;28349,90000003580;20;female;english
69205;patata;partibish;3;response2;46921,50000000000;19;female;english, spanish
509857;patata;kortz;3;response2;112879,30000001199;27;female;english
874117;patata;pomensken;4;response3;20941,69999980930;19;male;english, french, spanish
757568;patata;kartoffelsorte;8;response3;30287,39999961850;19;female;english
757568;patata;knolle;8;response2;30287,39999961850;19;female;english
789134;patata;kartoffel;5;response1;75832,90000009540;20;female;english
652860;patata;kartoffenterr;6;response2;47118,39999999850;33;female;none
178669;patata;parnet;8;response3;51199,30000001190;24;male;english
453362;patata;dreiken;6;response2;89847,79999995230;19;female;english
634231;patata;makolf;6;response2;39956,50000000000;19;female;english
264771;patata;pratek;8;response3;28996,20000000300;19;female;english
634231;patata;bretzen;6;response3;39956,50000000000;19;female;english
264771;patata;tuberk;8;response1;28996,20000000300;19;female;english
905870;patata;frichten;2;response3;56839,69999999930;19;female;english
905870;patata;potanem;2;response1;56839,69999999930;19;female;english
906037;patata;pollandoischt;11;response3;22753,29999999980;20;male;english
260250;patata;frittek;4;response3;19353,79999995230;25;male;english, french
260250;patata;frestien;4;response2;19353,79999995230;25;male;english, french
789134;patata;knallen;5;response3;75832,90000009540;20;female;english
671050;patata;kreffen;4;response3;21141,79999995230;19;male;none
671050;patata;kruffen;4;response2;21141,79999995230;19;male;none
634231;patata;krokof;6;response1;39956,50000000000;19;female;english
874117;patata;pastre;4;response2;20941,69999980930;19;male;english, french, spanish
936410;patata;liernutz;2;response2;49710,80000000070;22;male;english
748501;patata;genteker;9;response2;40910,70000001790;19;male;english, russian
874117;patata;potatre;4;response1;20941,69999980930;19;male;english, french, spanish
138008;patata;kartoffez;2;response3;94179,10000038150;19;female;english, spanish
594987;patata;atunpa;0;response3;102986,40000009500;19;female;english
74172;patata;poken;1;response2;46128,90000009540;19;female;none
558871;patata;karfonne;2;response3;90456,00000000000;20;female;english
260250;patata;kartoffen;4;response1;19353,79999995230;25;male;english, french
660329;patata;pataren;6;response1;38515,99999999990;20;female;english
339400;patata;polger;7;response2;38692,00000000000;19;female;english
95325;patata;tubergen;2;response2;173364,60000000001;21;female;english
280558;patata;strunt;1;response3;40130,50000000000;19;female;english
652860;patata;kartoffen;6;response1;47118,39999999850;33;female;none
697648;patata;khistobben;7;response3;81722,00000000000;18;female;english, french, greek, latin
748501;patata;banger;9;response1;40910,70000001790;19;male;english, russian
417207;patata;piotiote;9;response1;47095,39999997620;20;female;english, french
594987;patata;poketein;0;response2;102986,40000009500;19;female;english
678940;patata;potourin;11;response1;29807,80000001190;19;female;english
241058;patata;khartoffen;9;response3;19239,19999992850;20;female;english, spanish
509857;patata;tubesk;3;response1;112879,30000001199;27;female;english
847378;patata;artofken;2;response2;145921,29999999900;21;female;english
154789;patata;zkrafen;0;response1;30424,70000004770;19;female;none
678940;patata;virgontur;11;response3;29807,80000001190;19;female;english
97012;patata;grutten;0;response3;104155,00000000000;23;female;english, spanish
792870;patata;truf;3;response3;42134,10000000010;19;female;english
756343;patata;tennepomme;10;response3;46355,70000000020;20;female;english
154789;patata;ubam;0;response2;30424,70000004770;19;female;none
417207;patata;lurma;9;response2;47095,39999997620;20;female;english, french
792870;patata;porck;3;response1;42134,10000000010;19;female;english
154789;patata;fanpotren;0;response3;30424,70000004770;19;female;none
887276;patata;puteit;4;response2;156886,29999999999;20;female;english
453362;patata;zweiken;6;response3;89847,79999995230;19;female;english
74172;patata;patisch;1;response3;46128,90000009540;19;female;none
97012;patata;kartaff;0;response1;104155,00000000000;23;female;english, spanish
333688;patata;rochren;7;response2;19822,10000228880;20;female;english, spanish
339400;patata;terrhongher;7;response3;38692,00000000000;19;female;english
789134;patata;knoll;5;response2;75832,90000009540;20;female;english
339400;patata;tophetonn;7;response1;38692,00000000000;19;female;english
280558;patata;reist;1;response2;40130,50000000000;19;female;english
660329;patata;potonez;6;response3;38515,99999999990;20;female;english
660329;patata;tubiercherf;6;response2;38515,99999999990;20;female;english
945365;patata;gitten;1;response1;30168,90000009540;19;female;none
678940;patata;campizum;11;response2;29807,80000001190;19;female;english
676441;patata;amben;2;response3;25701,30000000450;22;male;english, french, spanish
498518;patata;auschfrin;9;response3;28349,90000003580;20;female;english
865548;patata;pataten;0;response2;116044,80000001199;22;female;spanish
976930;patata;howned;1;response1;103549,20000004800;19;female;english
333688;patata;latter;7;response3;19822,10000228880;20;female;english, spanish
908705;patata;birwe;11;response2;92453,29999995230;41;male;english
486709;patata;voltoffen;5;response3;52572,00000000000;20;female;english, spanish
414592;patata;potatoes;0;response3;133822,20000000100;45;female;english
95325;patata;tuberez;2;response1;173364,60000000001;21;female;english
756343;patata;botatas;10;response2;46355,70000000020;20;female;english
178669;patata;polzoi;8;response2;51199,30000001190;24;male;english
558871;patata;kartofel;2;response1;90456,00000000000;20;female;english
558871;patata;karthoffen;2;response2;90456,00000000000;20;female;english
756343;patata;potato;10;response1;46355,70000000020;20;female;english
734905;patata;preifter;4;response2;38242,29999995230;25;female;english
847378;patata;kentaffer;2;response3;145921,29999999900;21;female;english
945365;patata;appetezen;1;response3;30168,90000009540;19;female;none
57543;patata;patoten;11;response2;63071,00000000000;21;female;english, french, spanish
760400;patata;piroska;3;response2;32655,00000000000;19;female;english
272170;patata;groffen;0;response1;93075,00000000000;20;female;english, spanish
414592;patata;keirtofen;0;response2;133822,20000000100;45;female;english
540074;patata;vajenten;4;response1;40192,00000000000;19;female;english, russian, spanish
272170;patata;passurtz;0;response3;93075,00000000000;20;female;english, spanish
57543;patata;karthoffen;11;response1;63071,00000000000;21;female;english, french, spanish
57543;patata;patheiten;11;response3;63071,00000000000;21;female;english, french, spanish
865548;patata;kartoffel;0;response1;116044,80000001199;22;female;spanish
97012;patata;afkkaf;0;response2;104155,00000000000;23;female;english, spanish
865548;patata;bataten;0;response3;116044,80000001199;22;female;spanish
676441;patata;poma;2;response1;25701,30000000450;22;male;english, french, spanish
933294;patata;cartofen;0;response1;59499,00000000000;20;male;english, french
847378;patata;fenkartof;2;response1;145921,29999999900;21;female;english
945365;patata;ollischer;1;response2;30168,90000009540;19;female;none
272170;patata;baltroz;0;response2;93075,00000000000;20;female;english, spanish
760400;patata;takapa;3;response3;32655,00000000000;19;female;english
676441;patata;tonca;2;response2;25701,30000000450;22;male;english, french, spanish
908705;patata;arwein;11;response3;92453,29999995230;41;male;english
933294;patata;caurten;0;response2;59499,00000000000;20;male;english, french
280558;patata;cartoffen;1;response1;40130,50000000000;19;female;english
333688;patata;pommen;7;response1;19822,10000228880;20;female;english, spanish
486709;patata;pitroy;5;response2;52572,00000000000;20;female;english, spanish
414592;patata;kartoffen;0;response1;133822,20000000100;45;female;english
760400;patata;pratuk;3;response1;32655,00000000000;19;female;english
453362;peccato;putetspeck;2;response1;107399,39999985701;19;female;english
154789;peccato;znokel;9;response1;26597,89999997620;19;female;none
652860;peccato;liechen;8;response1;52138,00000000000;33;female;none
748501;peccato;honganke;11;response3;89311,90000000600;19;male;english, russian
976930;peccato;schveinar;2;response2;64096,29999995230;19;female;english
976930;peccato;phou;2;response1;64096,29999995230;19;female;english
74172;peccato;sinche;2;response1;47353,90000009540;19;female;none
757568;peccato;pech;7;response2;22230,29999923710;19;female;english
887276;peccato;puk;8;response2;41415,89999999990;20;female;english
74958;peccato;peck;1;response1;77209,50000000000;46;male;english, french
905870;peccato;proker;9;response1;40315,19999999930;19;female;english
678940;peccato;olucatum;7;response3;47855,69999998810;19;female;english
748501;peccato;shlamganke;11;response2;89311,90000000600;19;male;english, russian
760400;peccato;portrok;6;response1;52672,00000000010;19;female;english
887276;peccato;wippec;8;response3;41415,89999999990;20;female;english
453362;peccato;pectenetz;2;response3;107399,39999985701;19;female;english
905870;peccato;sunfen;9;response2;40315,19999999930;19;female;english
333688;peccato;kravven;1;response1;76781,29999923710;20;female;english, spanish
509857;peccato;disken;1;response2;82834,69999998809;27;female;english
979648;peccato;folimpen;10;response2;21380,30000019070;20;female;english
652860;peccato;strufer;8;response2;52138,00000000000;33;female;none
178669;peccato;soller;2;response2;34882,59999996420;24;male;english
671665;peccato;pekhwa;3;response2;113983,20000004800;19;female;english
976930;peccato;horcs;2;response3;64096,29999995230;19;female;english
509857;peccato;krust;1;response1;82834,69999998809;27;female;english
453362;peccato;grektz;2;response2;107399,39999985701;19;female;english
509857;peccato;malz;1;response3;82834,69999998809;27;female;english
760400;peccato;kukors;6;response2;52672,00000000010;19;female;english
264771;peccato;piek;6;response3;15275,10000000890;19;female;english
757568;peccato;sunde;7;response1;22230,29999923710;19;female;english
241058;peccato;herzamen;0;response1;51723,00000000000;20;female;english, spanish
241058;peccato;tfolen;0;response2;51723,00000000000;20;female;english, spanish
241058;peccato;loftalman;0;response3;51723,00000000000;20;female;english, spanish
678940;peccato;ungrevert;7;response2;47855,69999998810;19;female;english
671050;peccato;frustus;10;response2;26524,40000003580;19;male;none
874117;peccato;preken;7;response1;18415,09999990460;19;male;english, french, spanish
652860;peccato;blacth;8;response3;52138,00000000000;33;female;none
594987;peccato;chuel;6;response2;51810,09999990460;19;female;english
905870;peccato;shalfemen;9;response3;40315,19999999930;19;female;english
748501;peccato;kentegesta;11;response1;89311,90000000600;19;male;english, russian
69205;peccato;dastibish;6;response1;50970,90000009540;19;female;english, spanish
908705;peccato;mitgefur;10;response2;68280,10000002380;41;male;english
660329;peccato;pakcron;11;response2;30943,00000000000;20;female;english
906037;peccato;punkertof;5;response1;32301,80000000070;20;male;english
235784;peccato;pertakez;11;response2;57849,50000000000;19;female;english, french
149475;peccato;bezdien;2;response3;60262,39999997620;19;female;english, french
235784;peccato;subaken;11;response1;57849,50000000000;19;female;english, french
678940;peccato;vritorswen;7;response1;47855,69999998810;19;female;english
280558;peccato;astenz;0;response2;27471,10000014310;19;female;english
339400;peccato;follien;4;response3;37217,50000000000;19;female;english
792870;peccato;urtad;8;response1;25248,00000000000;19;female;english
74958;peccato;nielen;1;response3;77209,50000000000;46;male;english, french
69205;peccato;pischostis;6;response3;50970,90000009540;19;female;english, spanish
734905;peccato;bunfernoten;6;response2;34714,40000003580;25;female;english
757568;peccato;schade;7;response3;22230,29999923710;19;female;english
760400;peccato;sinstraken;6;response3;52672,00000000010;19;female;english
945365;peccato;vagengin;5;response3;47454,09999990460;19;female;none
634231;peccato;dienif;1;response1;46947,00000000000;19;female;english
235784;peccato;kanvazet;11;response3;57849,50000000000;19;female;english, french
260250;peccato;trichef;7;response2;16071,30000019070;25;male;english, french
333688;peccato;orken;1;response2;76781,29999923710;20;female;english, spanish
178669;peccato;fanker;2;response1;34882,59999996420;24;male;english
874117;peccato;potien;7;response3;18415,09999990460;19;male;english, french, spanish
697648;peccato;wirfht;5;response1;73249,10000002380;18;female;english, french, greek, latin
272170;peccato;krivin;9;response2;112319,00000000000;20;female;english, spanish
498518;peccato;richtzing;6;response2;15768,09999996420;20;female;english
486709;peccato;cadtren;0;response3;110622,00000000000;20;female;english, spanish
272170;peccato;ksannek;9;response3;112319,00000000000;20;female;english, spanish
69205;peccato;salthomer;6;response2;50970,90000009540;19;female;english, spanish
486709;peccato;kevet;0;response1;110622,00000000000;20;female;english, spanish
149475;peccato;kozen;2;response1;60262,39999997620;19;female;english, french
660329;peccato;fgairen;11;response3;30943,00000000000;20;female;english
138008;peccato;infirmen;9;response1;64172,19999980930;19;female;english, spanish
97012;peccato;kasfha;10;response3;38697,00000000000;23;female;english, spanish
333688;peccato;parurn;1;response3;76781,29999923710;20;female;english, spanish
979648;peccato;sdrovian;10;response3;21380,30000019070;20;female;english
74172;peccato;sinchen;2;response2;47353,90000009540;19;female;none
414592;peccato;teindum;5;response1;44743,29999999890;45;female;english
908705;peccato;furderew;10;response3;68280,10000002380;41;male;english
272170;peccato;vurminn;9;response1;112319,00000000000;20;female;english, spanish
945365;peccato;tuttiren;5;response2;47454,09999990460;19;female;none
57543;peccato;piezten;9;response1;58515,69999999970;21;female;english, french, spanish
498518;peccato;ulzber;6;response3;15768,09999996420;20;female;english
756343;peccato;pauken;4;response3;79176,00000000000;20;female;english
417207;peccato;mirstro;10;response1;87493,50000000000;20;female;english, french
789134;peccato;khade;10;response3;93473,39999961850;20;female;english
138008;peccato;fewern;9;response3;64172,19999980930;19;female;english, spanish
260250;peccato;kartiz;7;response3;16071,30000019070;25;male;english, french
280558;peccato;gruntzen;0;response1;27471,10000014310;19;female;english
671665;peccato;perch;3;response3;113983,20000004800;19;female;english
339400;peccato;pathoser;4;response2;37217,50000000000;19;female;english
486709;peccato;tikolov;0;response2;110622,00000000000;20;female;english, spanish
734905;peccato;olinger;6;response3;34714,40000003580;25;female;english
936410;peccato;ternist;5;response2;100080,50000000000;22;male;english
734905;peccato;lootret;6;response1;34714,40000003580;25;female;english
908705;peccato;gewissferr;10;response1;68280,10000002380;41;male;english
933294;peccato;zertanther;8;response3;19799,00000000000;20;male;english, french
660329;peccato;orzen;11;response1;30943,00000000000;20;female;english
57543;peccato;wanderbracht;9;response2;58515,69999999970;21;female;english, french, spanish
97012;peccato;khiade;10;response1;38697,00000000000;23;female;english, spanish
540074;peccato;drenken;9;response3;34575,00000000000;19;female;english, russian, spanish
887276;peccato;kuppet;8;response1;41415,89999999990;20;female;english
594987;peccato;pitzche;6;response3;51810,09999990460;19;female;english
178669;peccato;piter;2;response3;34882,59999996420;24;male;english
264771;peccato;pek;6;response1;15275,10000000890;19;female;english
74958;peccato;koolpe;1;response2;77209,50000000000;46;male;english, french
792870;peccato;grosb;8;response2;25248,00000000000;19;female;english
756343;peccato;malgerder;4;response2;79176,00000000000;20;female;english
936410;peccato;diultsz;5;response3;100080,50000000000;22;male;english
414592;peccato;graintof;5;response2;44743,29999999890;45;female;english
676441;peccato;scente;9;response3;79988,20000000299;22;male;english, french, spanish
414592;peccato;kaindem;5;response3;44743,29999999890;45;female;english
417207;peccato;procaste;10;response2;87493,50000000000;20;female;english, french
260250;peccato;misget;7;response1;16071,30000019070;25;male;english, french
671050;peccato;zurcasus;10;response1;26524,40000003580;19;male;none
979648;peccato;nikafiu;10;response1;21380,30000019070;20;female;english
847378;peccato;nust;6;response1;29906,40000000040;21;female;english
697648;peccato;kristein;5;response2;73249,10000002380;18;female;english, french, greek, latin
293400;peccato;haegen;3;response3;49414,60000014310;21;female;english, french
945365;peccato;pirkeres;5;response1;47454,09999990460;19;female;none
847378;peccato;eindrast;6;response3;29906,40000000040;21;female;english
792870;peccato;pirtz;8;response3;25248,00000000000;19;female;english
847378;peccato;fierkost;6;response2;29906,40000000040;21;female;english
933294;peccato;khurtenfheren;8;response1;19799,00000000000;20;male;english, french
498518;peccato;pauchisch;6;response1;15768,09999996420;20;female;english
671665;peccato;pekvog;3;response1;113983,20000004800;19;female;english
540074;peccato;vohrenden;9;response2;34575,00000000000;19;female;english, russian, spanish
97012;peccato;gurtekoff;10;response2;38697,00000000000;23;female;english, spanish
645773;peccato;shungh;10;response1;65727,00000000000;19;female;english, french, spanish
645773;peccato;weissgheck;10;response3;65727,00000000000;19;female;english, french, spanish
874117;peccato;pastlen;7;response2;18415,09999990460;19;male;english, french, spanish
865548;peccato;scheize;6;response1;58469,89999997620;22;female;spanish
154789;peccato;jiokic;9;response3;26597,89999997620;19;female;none
293400;peccato;pahlienz;3;response2;49414,60000014310;21;female;english, french
95325;peccato;pekragenz;8;response3;75896,10000000009;21;female;english
865548;peccato;piten;6;response2;58469,89999997620;22;female;spanish
865548;peccato;pekaten;6;response3;58469,89999997620;22;female;spanish
676441;peccato;trenten;9;response2;79988,20000000299;22;male;english, french, spanish
264771;peccato;peknen;6;response2;15275,10000000890;19;female;english
558871;peccato;kordt;6;response3;31284,90000000600;20;female;english
138008;peccato;strekesen;9;response2;64172,19999980930;19;female;english, spanish
634231;peccato;pacnut;1;response3;46947,00000000000;19;female;english
160288;peccato;petam;5;response3;113870,39999999999;21;female;english
671050;peccato;pistus;10;response3;26524,40000003580;19;male;none
280558;peccato;brust;0;response3;27471,10000014310;19;female;english
789134;peccato;foler;10;response2;93473,39999961850;20;female;english
676441;peccato;spieten;9;response1;79988,20000000299;22;male;english, french, spanish
936410;peccato;piternest;5;response1;100080,50000000000;22;male;english
634231;peccato;prenid;1;response2;46947,00000000000;19;female;english
558871;peccato;schode;6;response1;31284,90000000600;20;female;english
160288;peccato;peingh;5;response1;113870,39999999999;21;female;english
756343;peccato;pomen;4;response1;79176,00000000000;20;female;english
645773;peccato;kramel;10;response2;65727,00000000000;19;female;english, french, spanish
697648;peccato;sifte;5;response3;73249,10000002380;18;female;english, french, greek, latin
154789;peccato;snbutil;9;response2;26597,89999997620;19;female;none
540074;peccato;paicin;9;response1;34575,00000000000;19;female;english, russian, spanish
95325;peccato;peffrugez;8;response2;75896,10000000009;21;female;english
57543;peccato;pzeunteurbrucht;9;response3;58515,69999999970;21;female;english, french, spanish
149475;peccato;zukenel;2;response2;60262,39999997620;19;female;english, french
293400;peccato;wagrenz;3;response1;49414,60000014310;21;female;english, french
933294;peccato;lantherem;8;response2;19799,00000000000;20;male;english, french
994381;peccato;stent;1;response1;79201,00000000000;25;male;english
339400;peccato;fotherien;4;response1;37217,50000000000;19;female;english
417207;peccato;fellezi;10;response3;87493,50000000000;20;female;english, french
906037;peccato;skurm;5;response3;32301,80000000070;20;male;english
906037;peccato;timberdoll;5;response2;32301,80000000070;20;male;english
74172;peccato;petchen;2;response3;47353,90000009540;19;female;none
789134;peccato;pech;10;response1;93473,39999961850;20;female;english
594987;peccato;dispiezi;6;response1;51810,09999990460;19;female;english
95325;peccato;kattegen;8;response1;75896,10000000009;21;female;english
994381;peccato;morch;1;response2;79201,00000000000;25;male;english
160288;peccato;pecha;5;response2;113870,39999999999;21;female;english
994381;peccato;pruitch;1;response3;79201,00000000000;25;male;english
558871;peccato;skorde;6;response2;31284,90000000600;20;female;english
832546;pesce;pesterker;9;response1;30333,29999998210;20;female;spanish
533249;pesce;fosch;1;response1;82618,09999999400;20;male;english, french
759150;pesce;posken;1;response3;26925,40000000600;20;female;english, spanish
759150;pesce;kezen;1;response2;26925,40000000600;20;female;english, spanish
759150;pesce;pasken;1;response1;26925,40000000600;20;female;english, spanish
682500;pesce;fisum;7;response2;24156,59999996420;20;female;english, spanish
135443;pesce;goldfisch;0;response3;62969,50000000000;20;female;none
835852;pesce;festh;7;response2;32993,39999961850;19;female;english
533249;pesce;foesc;1;response2;82618,09999999400;20;male;english, french
24556;pesce;uredhaz;8;response1;51674,00000000020;19;female;english
560533;pesce;pastong;10;response1;37983,19999980930;19;female;english
629179;pesce;fummer;5;response2;86382,30000007150;21;female;english
705169;pesce;escken;4;response1;14126,00000000000;20;female;english
629179;pesce;pesk;5;response1;86382,30000007150;21;female;english
835852;pesce;breden;7;response3;32993,39999961850;19;female;english
682500;pesce;osen;7;response1;24156,59999996420;20;female;english, spanish
451437;pesce;frelken;10;response3;47530,10000014310;19;female;english, spanish
832546;pesce;qerhek;9;response3;30333,29999998210;20;female;spanish
543445;pesce;drecht;10;response2;35747,00000000000;19;female;english, spanish
560533;pesce;piesteg;10;response2;37983,19999980930;19;female;english
115250;pesce;sleischer;11;response3;51271,70000000020;19;female;english, latin, spanish
557299;pesce;koler;3;response3;27387,00000000000;19;female;english
719959;pesce;fkash;1;response3;96863,89999999110;19;male;english, spanish
629179;pesce;smenschen;5;response3;86382,30000007150;21;female;english
180274;pesce;rakus;7;response3;74891,79999999701;20;female;english, spanish
809330;pesce;filish;8;response2;26404,00000000000;21;female;english
832546;pesce;scheperk;9;response2;30333,29999998210;20;female;spanish
284147;pesce;leke;2;response1;20187,00000000000;21;female;english
770388;pesce;pescmoske;8;response1;21857,50000000000;19;female;english
467222;pesce;fratzel;9;response1;145580,00000000000;19;female;english, spanish
835852;pesce;pasch;7;response1;32993,39999961850;19;female;english
451437;pesce;fishlek;10;response1;47530,10000014310;19;female;english, spanish
719959;pesce;brech;1;response2;96863,89999999110;19;male;english, spanish
794698;pesce;flighner;2;response1;650863,40000000002;19;female;english
451437;pesce;blansten;10;response2;47530,10000014310;19;female;english, spanish
201365;pesce;faishen;6;response2;144976,00000000000;19;female;spanish
447093;pesce;mich;9;response3;19726,00000000000;21;male;english, french
533249;pesce;fisch;1;response3;82618,09999999400;20;male;english, french
284147;pesce;lacken;2;response2;20187,00000000000;21;female;english
809330;pesce;proscen;8;response3;26404,00000000000;21;female;english
550028;pesce;fishen;9;response1;113165,00000000000;23;NA;english, spanish
543445;pesce;klether;10;response1;35747,00000000000;19;female;english, spanish
322150;pesce;machten;10;response2;103917,00000000000;20;female;english
968251;pesce;kriiuzren;3;response2;32342,00000000000;20;female;english, french, spanish
115250;pesce;schlieben;11;response1;51271,70000000020;19;female;english, latin, spanish
470341;pesce;gharlech;1;response3;27141,00000000000;21;female;english, spanish
135443;pesce;fisch;0;response1;62969,50000000000;20;female;none
607637;pesce;zelvic;2;response3;112250,00000000000;20;male;english, french, spanish
166415;pesce;fosh;11;response1;24819,89999999990;19;female;albanian, english, french
937792;pesce;ceointz;5;response3;46787,60000228880;19;female;english
174973;pesce;schmer;11;response3;336411,29999999999;21;male;english
322150;pesce;danhabenst;10;response1;103917,00000000000;20;female;english
284147;pesce;escan;2;response3;20187,00000000000;21;female;english
415402;pesce;fisken;11;response1;176600,50000000000;20;female;english
470341;pesce;khout;1;response1;27141,00000000000;21;female;english, spanish
333916;pesce;fistch;4;response1;37761,20000000300;21;female;english, french
766052;pesce;praietz;0;response1;49852,20000004770;20;male;english
557299;pesce;fiz;3;response1;27387,00000000000;19;female;english
557299;pesce;schute;3;response2;27387,00000000000;19;female;english
639301;pesce;fischer;6;response1;51537,20000076290;22;female;english
577133;pesce;kunsce;4;response2;23793,80000007150;20;female;english
639301;pesce;fischich;6;response2;51537,20000076290;22;female;english
803184;pesce;fisch;4;response1;19590,69999980930;20;NA;english, spanish
909160;pesce;frolish;6;response3;23451,90000000010;21;female;none
430167;pesce;titch;8;response1;174566,00000000000;19;female;english, french, spanish
24556;pesce;mafekk;8;response3;51674,00000000020;19;female;english
270400;pesce;fischment;10;response3;32203,00000000000;20;female;english
447093;pesce;vatta;9;response1;19726,00000000000;21;male;english, french
770450;pesce;friment;9;response3;37042,20000000000;19;female;english
427482;pesce;fisch;6;response1;29349,59999999400;19;female;bergamasque, english, french
770388;pesce;maremske;8;response2;21857,50000000000;19;female;english
359526;pesce;fischer;7;response3;129942,10000014299;21;female;english
639301;pesce;fische;6;response3;51537,20000076290;22;female;english
115250;pesce;schuller;11;response2;51271,70000000020;19;female;english, latin, spanish
201365;pesce;plush;6;response1;144976,00000000000;19;female;spanish
201365;pesce;talen;6;response3;144976,00000000000;19;female;spanish
135443;pesce;fang;0;response2;62969,50000000000;20;female;none
705169;pesce;kuenk;4;response2;14126,00000000000;20;female;english
415402;pesce;mirte;11;response3;176600,50000000000;20;female;english
937792;pesce;poistch;5;response1;46787,60000228880;19;female;english
415402;pesce;sennerberg;11;response2;176600,50000000000;20;female;english
968251;pesce;frishen;3;response1;32342,00000000000;20;female;english, french, spanish
809330;pesce;fishen;8;response1;26404,00000000000;21;female;english
498767;pesce;piscetz;4;response1;24732,99999999990;21;female;english
794698;pesce;sinkezen;2;response2;650863,40000000002;19;female;english
607637;pesce;cruznt;2;response2;112250,00000000000;20;male;english, french, spanish
365106;pesce;schogel;2;response3;63034,50000000000;19;female;english
333916;pesce;fich;4;response2;37761,20000000300;21;female;english, french
937792;pesce;fisczent;5;response2;46787,60000228880;19;female;english
365106;pesce;fielen;2;response1;63034,50000000000;19;female;english
359526;pesce;salmer;7;response1;129942,10000014299;21;female;english
447093;pesce;guaz;9;response2;19726,00000000000;21;male;english, french
113612;pesce;pescen;7;response3;22172,00000000010;22;female;english
770450;pesce;freken;9;response1;37042,20000000000;19;female;english
180274;pesce;torez;7;response2;74891,79999999701;20;female;english, spanish
180274;pesce;mark;7;response1;74891,79999999701;20;female;english, spanish
678079;pesce;fleish;1;response1;26062,89999999850;19;female;english
766052;pesce;peirtz;0;response2;49852,20000004770;20;male;english
427482;pesce;fich;6;response2;29349,59999999400;19;female;bergamasque, english, french
607637;pesce;spunt;2;response1;112250,00000000000;20;male;english, french, spanish
577133;pesce;fescen;4;response3;23793,80000007150;20;female;english
936425;pesce;guizzreb;4;response1;103211,50000000000;21;female;english, french
577133;pesce;pulskel;4;response1;23793,80000007150;20;female;english
803184;pesce;fisch;4;response2;19590,69999980930;20;NA;english, spanish
476861;pesce;sturnmenhoff;9;response1;53528,00000000000;20;female;english
573518;pesce;ouel;4;response1;24462,39999997620;20;female;english
24556;pesce;fitkzee;8;response2;51674,00000000020;19;female;english
270400;pesce;filetment;10;response1;32203,00000000000;20;female;english
770450;pesce;holtzen;9;response2;37042,20000000000;19;female;english
82936;pesce;fischenn;6;response3;43950,39999961850;21;female;english, french, spanish
82936;pesce;fischersen;6;response2;43950,39999961850;21;female;english, french, spanish
475244;pesce;piscen;10;response1;52261,00000000000;20;female;english
470341;pesce;kmeoh;1;response2;27141,00000000000;21;female;english, spanish
333916;pesce;fisches;4;response3;37761,20000000300;21;female;english, french
766052;pesce;pascth;0;response3;49852,20000004770;20;male;english
768043;pesce;ferzer;9;response2;73600,59999999779;19;male;english
936425;pesce;strasserok;4;response2;103211,50000000000;21;female;english, french
862212;pesce;truonghew;7;response2;53678,30000019070;21;female;english, french
794698;pesce;paishenc;2;response3;650863,40000000002;19;female;english
359526;pesce;freshche;7;response2;129942,10000014299;21;female;english
909160;pesce;marish;6;response2;23451,90000000010;21;female;none
946492;pesce;snisher;11;response1;31903,00000000000;19;female;english
678079;pesce;fleisch;1;response2;26062,89999999850;19;female;english
189658;pesce;feish;6;response1;42197,00000000000;20;female;english, french
602920;pesce;piklo;11;response1;73558,50000000000;21;male;english, spanish
543445;pesce;nunhet;10;response3;35747,00000000000;19;female;english, spanish
719959;pesce;thacher;1;response1;96863,89999999110;19;male;english, spanish
768043;pesce;groum;9;response3;73600,59999999779;19;male;english
365106;pesce;defralen;2;response2;63034,50000000000;19;female;english
936425;pesce;moellek;4;response3;103211,50000000000;21;female;english, french
560533;pesce;fitong;10;response3;37983,19999980930;19;female;english
849437;pesce;palkenten;7;response3;91195,79999995230;19;female;english, french
683415;pesce;firghen;5;response1;61729,80000019070;19;female;english
682500;pesce;alcen;7;response3;24156,59999996420;20;female;english, spanish
113612;pesce;fishen;7;response1;22172,00000000010;22;female;english
113612;pesce;piskytze;7;response2;22172,00000000010;22;female;english
602920;pesce;gatnon;11;response2;73558,50000000000;21;male;english, spanish
270400;pesce;fimenten;10;response2;32203,00000000000;20;female;english
683415;pesce;pirem;5;response3;61729,80000019070;19;female;english
770388;pesce;pescemon;8;response3;21857,50000000000;19;female;english
174973;pesce;branf;11;response1;336411,29999999999;21;male;english
823319;pesce;gluntrotten;7;response3;248246,90000000599;19;female;english
768043;pesce;chiup;9;response1;73600,59999999779;19;male;english
166415;pesce;posson;11;response3;24819,89999999990;19;female;albanian, english, french
705169;pesce;nekken;4;response3;14126,00000000000;20;female;english
174973;pesce;polein;11;response2;336411,29999999999;21;male;english
